AvgUnitsShipped,StdUnitsShipped,MinUnitsShipped,MaxUnitsShipped,AvgNetAmount,StdNetAmount,MinNetAmount,MaxNetAmount,NumberOfTransactions,NumberOfTransactionDays,GLCategory
1.1,0.583825427954123,0.0,6.0,27.78005,5.83344574163104,0.0,61.62,400,212,Packaged Grocery
1.695652,1.00817911145438,1.0,5.0,68.71086899999999,40.957548094261206,32.95,174.4,46,42,Body Care
0.05,0.219320007803175,0.0,1.0,0.604,3.8187739433461805,0.0,26.79,80,65,Packaged Tea
0.732745,0.8856368305709829,0.0,10.0,10.660953999999998,13.392819140450099,0.0,156.3,681,212,Packaged Grocery
1.122758,0.48751608949029296,0.0,5.0,35.541406,15.9432622359757,0.0,161.75,725,239,Packaged Grocery
1.108527,0.45336705103346997,0.0,6.0,23.141382,9.40591611609018,0.0,118.74,774,241,Body Care
1.139346,0.634641972971103,1.0,15.0,24.783107,13.6229204442656,0.0,331.65,4435,292,Packaged Grocery
1.146551,0.620099766860908,0.0,6.0,21.745797,11.032590549022,0.0,101.88,464,220,Packaged Grocery
2.03398,1.2968294092494599,0.0,12.0,15.333639999999999,9.785342390763631,0.0,87.36,206,135,Vitamins
0.985564,0.325929797728611,0.0,3.0,17.995328,6.06299143454125,0.0,58.35,762,241,Packaged Tea
1.0589870000000001,0.4098911778457,0.0,6.0,15.41419,6.0239533624506105,0.0,78.84,1797,280,Refrigerated Grocery
1.2031,0.720586586503292,0.0,12.0,10.420124000000001,5.640399691532919,0.0,96.48,645,227,Packaged Grocery
2.592476,1.75461829386049,0.0,9.0,7.338871000000001,5.0751152645863895,0.0,25.65,319,177,Packaged Grocery
0.428571,0.786795792469443,0.0,2.0,1.8742849999999998,3.84830203744828,0.0,10.26,7,7,Body Care
1.071428,0.39852826973202504,0.0,5.0,14.961829999999999,5.6104070118433205,0.0,71.25,672,244,Packaged Grocery
0.470588,0.8744746321952059,0.0,2.0,7.4423520000000005,13.912549878352499,0.0,34.66,17,12,Packaged Grocery
0.8774370000000001,1.07356145444962,0.0,6.0,25.005403,18.252570762262,0.0,42.01,359,182,Packaged Grocery
2.555716,1.47569925474073,0.0,12.0,14.671157000000001,8.40506418030709,0.0,68.04,691,246,Packaged Grocery
2.706703,2.57775655973817,0.0,14.0,9.296452,8.817992459826009,0.0,49.0,358,195,Body Care
1.021857,0.22498055438287304,0.0,2.0,17.070473,3.86455818875611,0.0,38.12,549,234,Packaged Grocery
0.757692,1.1006046344308,0.0,8.0,39.993076,41.023063290911395,0.0,264.08,260,151,Packaged Grocery
0.724137,0.643267520902677,0.0,4.0,30.863275,27.029602705437497,0.0,165.0,58,51,Packaged Grocery
2.444444,1.39946378883029,1.0,12.0,6.009695,3.39681713701028,2.05,31.44,756,250,Vitamins
1.11914,0.5229234805277729,1.0,8.0,25.316113,11.719453992797401,22.47,179.76,512,204,Packaged Grocery
1.044989,0.465845166815097,0.0,5.0,16.533824,7.24244304547084,0.0,81.0,978,254,Packaged Grocery
0.403846,0.515199917107506,0.0,3.0,13.627595999999999,17.4360699946462,0.0,90.6,416,178,Packaged Grocery
2.977272,3.43667393849387,0.0,75.0,13.484839000000001,12.457114743736598,0.0,226.5,748,247,Body Care
1.0,1.53877096799817,0.0,6.0,5.614772,8.46167016709579,0.0,31.44,88,61,Vitamins
1.076408,0.412388575876608,0.0,4.0,24.965692,9.535510860660631,0.0,92.44,1047,267,Frozen
1.915929,1.13019694422847,0.0,6.0,13.363318,7.86300581798136,0.0,42.3,226,146,Vitamins
0.935483,0.512216352138283,0.0,2.0,30.192258000000002,16.610160486818,0.0,65.2,31,30,Body Care
1.082018,0.38920361680850396,0.0,4.0,16.522523,6.19119361844839,0.0,67.2,317,202,Meat
1.11609,0.588949424404008,0.0,15.0,25.464508,11.0034135230281,0.0,272.1,1852,283,Packaged Grocery
1.279069,0.8066074603394391,0.0,4.0,11.456744,6.893078445182249,0.0,38.48,86,72,Vitamins
0.718954,0.543593263434079,0.0,3.0,20.994836,15.832706783268799,0.0,86.67,153,104,Packaged Grocery
2.5267169999999997,1.7323969366095302,0.0,15.0,11.229236,7.35373469567932,0.0,62.1,262,140,Body Care
0.76923,0.438529009653515,0.0,1.0,26.513076,15.122202983590801,0.0,35.56,13,13,Packaged Grocery
2.2643169999999997,1.59665159747832,0.0,12.0,8.817621,6.15546512890612,0.0,46.08,227,143,Body Care
0.054054,0.229243435135126,0.0,1.0,1.072702,4.566434695232799,0.0,21.52,37,36,Packaged Grocery
0.8898299999999999,0.44881416985349,0.0,2.0,47.291016,24.330909200987897,0.0,111.16,118,88,Packaged Grocery
1.070422,0.504567407287063,1.0,16.0,23.285404999999997,10.240362666236,17.71,317.92,3195,288,Packaged Grocery
1.589552,0.9111893126107231,0.0,5.0,26.584402,15.2413542858882,0.0,83.1,134,103,Body Care
0.969432,0.3792075428181071,0.0,3.0,8.254235000000001,8.44371680425549,0.0,45.54,229,95,Packaged Tea
2.29885,4.54324928419688,0.0,30.0,47.838429,92.44265744557421,0.0,612.0,261,135,Packaged Grocery
1.387419,3.2448774807048397,0.0,93.0,60.891481000000006,136.886849704562,0.0,3921.81,1701,273,Packaged Grocery
0.7675270000000001,0.480563879988666,0.0,3.0,16.64011,10.281119137936301,0.0,56.73,271,152,Packaged Grocery
1.247457,1.28981328615504,0.0,6.0,6.0533220000000005,6.26979290224445,0.0,29.22,590,218,Body Care
0.050761,0.22006939752855603,0.0,1.0,1.597512,7.784982757644871,0.0,40.06,197,70,Packaged Grocery
1.254335,1.0936202690366,1.0,20.0,14.584242999999999,11.3058862441271,0.0,201.4,2076,279,Packaged Grocery
0.9523799999999999,0.218217890235992,0.0,1.0,18.990476,4.42785554889778,0.0,20.76,21,21,Packaged Grocery
0.09929,0.299406154877117,0.0,1.0,2.88539,8.70074286072901,0.0,29.06,423,117,Packaged Grocery
1.481991,1.42680618548148,0.0,50.0,26.592918,23.5203705941962,0.0,750.5,6386,293,Packaged Grocery
1.0172780000000001,0.227140966152004,0.0,4.0,29.261781,6.76409542982029,0.0,115.4,926,260,Packaged Grocery
0.934959,0.326361777396656,0.0,2.0,14.931739000000002,5.2392042310403095,0.0,32.62,615,245,Packaged Grocery
1.0820889999999999,0.5352043733410701,0.0,4.0,18.510597,8.467213348943782,0.0,63.16,134,108,Packaged Grocery
1.129953,0.9684489909432009,0.0,30.0,16.253244,11.6942571999174,0.0,354.3,1085,267,Packaged Grocery
0.0,,0.0,0.0,0.0,,0.0,0.0,1,1,Refrigerated Grocery
0.658333,0.589469688311765,0.0,4.0,14.132370000000002,12.672018773940101,0.0,90.12,1080,273,Refrigerated Grocery
2.214285,1.34321733320889,1.0,6.0,10.692142,6.4717490664298705,4.82,28.92,28,25,Body Care
1.018897,0.6046262609025179,0.0,6.0,17.763149,10.591389105653802,0.0,104.28,635,222,Body Care
1.251177,1.05643551696294,0.0,10.0,11.576953999999999,9.60309059034064,0.0,97.8,637,244,Packaged Grocery
2.398203,1.28987617507034,1.0,10.0,11.859639999999999,6.24154071533304,3.47,45.0,334,169,Body Care
1.30104,1.0287566582788898,0.0,18.0,25.648911,19.3802268036483,0.0,369.9,1249,250,Packaged Grocery
1.019743,0.33208696487612205,0.0,3.0,9.513484,3.05813206682692,0.0,30.03,1013,253,Packaged Grocery
2.745238,3.7884828848067498,0.0,50.0,13.948166,18.7789059342315,0.0,245.0,420,169,Body Care
1.114285,0.7499229148463971,0.0,6.0,11.8215,8.15676149985198,0.0,61.44,140,97,Packaged Grocery
-0.5,1.0,-1.0,1.0,-1.6675,1.425,-2.38,0.47,4,4,Packaged Grocery
1.042154,0.36877039853860294,0.0,7.0,48.535957,17.1787613092464,0.0,326.27,2135,284,Frozen
1.152251,0.7592867785934009,0.0,10.0,15.812565,10.3459469908024,0.0,145.6,3376,289,Refrigerated Grocery
1.042016,0.329225026933264,0.0,4.0,7.27084,5.72148575877374,0.0,37.52,119,65,Packaged Grocery
0.673611,0.470528063877872,0.0,1.0,12.195694,8.586964967119782,0.0,20.27,144,103,Packaged Grocery
1.058355,0.234725849432685,1.0,2.0,15.161404999999998,3.58707392566114,0.0,28.88,377,191,Packaged Grocery
0.2,0.610257153258729,0.0,2.0,0.824,2.52083401633885,0.0,8.64,30,30,Body Care
2.86,1.60129980760178,0.0,6.0,7.8604,9.06887063553268,0.0,34.68,150,69,Body Care
2.2220419999999996,1.26310180065059,0.0,12.0,9.579538000000001,5.4765354690241095,0.0,54.12,1234,272,Vitamins
1.278518,1.76330824366974,0.0,8.0,7.083450999999999,9.65815146387174,0.0,51.36,675,210,Vitamins
1.19365,2.23833657924758,0.0,36.0,20.863523,38.760737661195705,0.0,619.56,315,176,Body Care
1.52798,1.21617976832724,0.0,6.0,32.770559000000006,15.481954497153302,0.0,211.08,411,189,Packaged Grocery
0.40136,0.51895395242155,0.0,2.0,4.813469,6.181454992646249,0.0,23.92,147,107,Packaged Grocery
1.018248,0.391447690996417,0.0,4.0,10.390894,3.91790020008277,0.0,36.08,548,227,Packaged Grocery
1.111111,0.6913663438320149,0.0,4.0,37.902221999999995,23.545913611468603,0.0,137.12,54,49,Packaged Grocery
2.366972,1.40547730156618,0.0,12.0,20.745480999999998,12.075330013705301,0.0,99.0,436,191,Body Care
2.2368419999999998,1.20559865102549,1.0,8.0,10.798815,5.774239772123621,4.8,38.56,152,108,Body Care
0.996727,0.6114941596059,0.0,6.0,14.912172,9.17234379132824,0.0,94.56,1528,277,Refrigerated Grocery
0.125,0.353553390593274,0.0,1.0,4.2075,11.9006071273696,0.0,33.66,8,8,Packaged Grocery
1.023076,0.181226088713992,0.0,3.0,20.222870999999998,3.57770531358931,0.0,58.2,780,257,Packaged Grocery
1.073607,0.409597513611205,1.0,8.0,14.493248999999999,5.09235998770308,0.0,98.0,1508,284,Refrigerated Grocery
2.216589,1.40241239988143,1.0,8.0,9.160414,5.86803087937197,3.35,34.56,217,143,Body Care
1.118945,0.44509913843188204,1.0,6.0,19.792648,7.381221637200801,13.95,100.02,1631,272,Packaged Grocery
1.3890850000000001,1.1430548723208702,0.0,25.0,27.928938,21.893314948161997,0.0,451.5,1979,272,Packaged Grocery
3.282312,3.3547724790789104,0.0,36.0,5.757585,5.5547158531709,0.0,59.76,294,155,Body Care
1.198564,0.7878639240597491,0.0,12.0,20.525560000000002,13.627023930672099,0.0,209.64,2926,293,Refrigerated Grocery
1.316062,0.8027303902602191,0.0,6.0,16.281709,10.255435331181099,0.0,76.74,193,114,Packaged Grocery
1.193202,0.43406507315991105,0.0,3.0,44.988157,16.6144608495984,0.0,113.31,559,258,Packaged Grocery
2.610619,1.8965835275878502,1.0,12.0,12.242477000000001,8.83099983529747,4.11,60.6,113,76,Body Care
0.6097560000000001,1.18063645506328,0.0,4.0,7.842682000000001,15.231120284534303,0.0,53.04,41,41,Vitamins
1.00813,0.239395925549424,0.0,2.0,18.17878,4.19131236252703,0.0,34.0,123,102,Packaged Grocery
0.063291,0.24504171031127603,0.0,1.0,0.9164549999999999,3.56747883323449,0.0,15.31,79,64,Packaged Grocery
1.0768719999999998,0.5699036870727601,0.0,7.0,42.953423,21.8657286093337,0.0,244.62,1522,267,Packaged Grocery
1.20525,0.624755051043927,1.0,6.0,21.880226,11.5319768432255,0.0,111.3,838,230,Packaged Grocery
0.8759120000000001,0.900774101844055,0.0,5.0,21.621313,22.1927126190443,0.0,124.6,411,196,Packaged Grocery
0.756592,0.7446162800896942,0.0,9.0,7.258336,7.11415436645901,0.0,85.5,493,194,Body Care
1.10656,0.6314519793912711,0.0,11.0,15.355104,8.44131599587145,0.0,165.99,2637,285,Refrigerated Grocery
0.06451599999999999,0.24973103811470698,0.0,1.0,2.4041930000000002,13.385983160055499,0.0,74.53,31,31,Packaged Grocery
1.0857379999999999,0.481025179174018,0.0,10.0,17.342928,7.81372178190202,0.0,160.5,1178,263,Packaged Tea
2.2425740000000003,1.4728542223278502,0.0,12.0,9.169777,5.81829106081532,0.0,51.36,404,190,Body Care
0.2875,0.6402877122281669,0.0,2.0,6.695,14.880135513878601,0.0,46.38,80,57,Packaged Grocery
2.703296,1.72724209611583,0.0,12.0,11.62663,7.49655808474275,0.0,53.52,546,217,Packaged Grocery
2.174644,1.31029355725147,0.0,12.0,18.372807,10.807926447935698,0.0,92.52,773,234,Vitamins
1.018518,0.235702260395516,0.0,3.0,22.229135,5.14600760586103,0.0,66.63,162,116,Body Care
0.835443,0.43463543305315994,0.0,3.0,15.148270000000002,8.04757685151284,0.0,52.95,237,139,Packaged Tea
2.059405,1.6113459105866599,0.0,12.0,13.290594,10.145009001650198,0.0,72.36,101,81,Body Care
2.6767119999999998,1.61878740976291,0.0,6.0,5.279232,3.1808717381090297,0.0,12.18,365,199,Packaged Grocery
1.188576,0.755365601362002,0.0,7.0,31.246373,17.4501577820653,0.0,174.44,1103,264,Packaged Grocery
0.537931,0.633774758928035,0.0,5.0,19.157723999999998,24.261377333050298,0.0,147.6,290,174,Packaged Grocery
3.510242,2.79130902947015,1.0,18.0,9.518305,7.22015601677392,2.47,51.12,537,236,Packaged Grocery
0.4,0.50709255283711,0.0,1.0,6.116,7.82832658636935,0.0,16.94,15,13,Packaged Grocery
0.37142800000000004,0.515595296057645,0.0,2.0,10.259571000000001,14.3196987495349,0.0,57.18,70,64,Packaged Grocery
1.319009,2.36092208457771,1.0,100.0,14.332381,20.5243681154249,0.0,849.0,1978,274,Packaged Grocery
1.0,0.0,1.0,1.0,13.475,0.260606057568454,13.22,14.3,30,28,Body Care
1.030237,0.9637501906514659,0.0,8.0,16.607213,15.8186654376665,0.0,134.4,926,249,Refrigerated Grocery
1.066574,0.7383651674099789,0.0,8.0,30.353557000000002,20.522128799705502,0.0,234.4,1442,252,Packaged Grocery
0.845549,1.02764849408974,0.0,10.0,12.691164,15.2365762100441,0.0,156.3,764,227,Packaged Grocery
1.093715,0.431939742408045,1.0,8.0,17.245876000000003,6.4248667690612695,10.22,112.24,907,251,Packaged Grocery
1.524879,1.30140033431926,0.0,16.0,28.688810999999998,24.2068533667096,0.0,306.24,2894,279,Packaged Grocery
0.185185,0.390867979985286,0.0,1.0,5.201975,11.005215061478,0.0,29.41,81,73,Packaged Tea
0.9444440000000001,0.22977169333035896,0.0,1.0,10.584814,2.6302930007589103,0.0,11.67,162,117,Packaged Grocery
0.9245610000000001,0.6083356305708921,0.0,6.0,28.769271000000003,20.8090147213868,0.0,194.34,1140,223,Frozen
1.5041200000000001,1.2814225008902,0.0,20.0,19.932867,16.351396217142803,0.0,278.6,4126,289,Packaged Grocery
1.038049,0.30233693342444395,0.0,4.0,67.076551,19.404654565581,0.0,247.52,841,254,Packaged Grocery
0.698412,0.7753234628812758,0.0,3.0,11.107142,12.4995555312684,0.0,48.66,63,51,Vitamins
1.0402930000000001,0.23133862814174,1.0,3.0,41.862783,9.465101900466241,0.0,105.39,273,169,Frozen
1.073891,0.35060177977169393,0.0,4.0,22.330246,7.544907983692959,0.0,87.32,406,200,Body Care
0.033333,0.182574185835055,0.0,1.0,0.693,3.7957173235108,0.0,20.79,30,30,Packaged Grocery
0.251748,1.33463362841343,0.0,12.0,0.9065030000000001,4.79428478102912,0.0,43.08,143,78,Body Care
1.1450129999999998,0.7466062853539089,0.0,12.0,39.365761,25.521536354042002,0.0,409.8,1524,277,Packaged Grocery
1.8571419999999998,1.46009182309474,1.0,6.0,26.425714000000003,21.0841175055778,13.09,89.88,14,13,Packaged Grocery
3.333333,2.3094010767585003,2.0,6.0,9.773333000000001,2.7597342867264105,8.18,12.96,3,3,Body Care
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,Packaged Grocery
2.617886,1.9096886746088202,0.0,13.0,11.170211,7.96456462681159,0.0,55.08,615,240,Body Care
1.1013819999999999,0.48425359938239904,0.0,6.0,27.845414,12.154111287551,0.0,159.36,434,210,Packaged Grocery
0.634285,0.617761397705031,0.0,6.0,6.070114,7.881567883855231,0.0,71.1,350,77,Refrigerated Grocery
1.08284,0.316606228753728,1.0,3.0,21.175384,6.0482653947817,17.19,51.57,169,112,Packaged Grocery
1.069825,0.42439629999726797,0.0,5.0,22.348753,8.901300632008551,0.0,91.35,401,189,Packaged Grocery
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,39,Refrigerated Grocery
0.5,0.534522483824849,0.0,1.0,8.05,8.60581198958007,0.0,16.1,8,8,Packaged Grocery
1.0379,0.874971640623222,0.0,30.0,24.008392999999998,18.7467143151002,0.0,617.4,3087,290,Packaged Grocery
1.108601,0.7468338083904891,0.0,6.0,25.845299,17.3381928718725,0.0,150.24,1151,245,Packaged Grocery
0.997885,0.489287543779813,0.0,8.0,41.849957,20.229811070062198,0.0,333.84,473,207,Packaged Grocery
1.042713,0.310495944179588,0.0,3.0,23.383341,6.8990998674593795,0.0,70.35,398,193,Packaged Grocery
1.0382770000000001,0.27468320830467396,0.0,4.0,15.812775,3.3321304331049597,0.0,46.72,209,147,Packaged Grocery
4.198237000000001,3.73757207445131,0.0,30.0,12.786585,10.662655655372902,0.0,81.9,454,169,Body Care
0.690735,0.87155832801564,0.0,15.0,17.978937,21.3784389212809,0.0,342.75,734,207,Packaged Grocery
0.949002,0.24867225640626603,0.0,2.0,15.361351999999998,4.11183616052339,0.0,33.1,451,223,Packaged Grocery
0.755813,0.511278211533281,0.0,4.0,25.261395,17.6003717074227,0.0,147.4,602,216,Packaged Grocery
5.09169,5.125959206350769,0.0,48.0,11.569684,11.5507520604606,0.0,108.48,1396,269,Body Care
7.487178999999999,7.86354612276365,0.0,36.0,30.993846,33.2690461172943,0.0,155.52,39,37,Body Care
2.746835,20.5258689378617,1.0,259.0,97.502658,754.318155598485,0.0,9518.25,158,107,Packaged Grocery
1.010958,0.104252498633478,1.0,2.0,29.549369,4.038941337690931,0.0,51.64,365,193,Frozen
1.036585,0.244955082960047,0.0,2.0,8.751158,2.3671349977158798,0.0,18.3,164,118,Packaged Grocery
1.170368,0.87513043190603,0.0,12.0,19.320242999999998,14.237178270360902,0.0,205.8,3287,287,Packaged Grocery
0.942257,0.327388626271957,0.0,4.0,19.323543,7.060897683449721,0.0,87.0,381,198,Packaged Grocery
4.881188,5.63078525378632,0.0,27.0,87.984257,100.647152312885,0.0,484.11,101,33,Packaged Grocery
1.028571,0.293476343832401,0.0,3.0,19.904285,5.90558040476837,0.0,59.34,70,65,Packaged Grocery
1.02538,0.32633631430502197,0.0,3.0,13.631979000000001,4.3340896743962505,0.0,35.34,197,124,Packaged Grocery
1.02405,0.153303454856139,1.0,2.0,28.925531,4.96244077159063,0.0,63.76,790,257,Packaged Grocery
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,Packaged Grocery
1.079279,0.33591222774764,1.0,4.0,37.000522,9.74065592685223,0.0,147.96,555,237,Packaged Grocery
1.4869700000000001,1.20539115347704,0.0,15.0,18.895332999999997,14.975355962263599,0.0,182.7,1228,249,Packaged Grocery
1.0048540000000001,0.9652376066154499,0.0,8.0,14.896116000000001,14.4427922935678,0.0,122.56,206,114,Packaged Grocery
0.8493149999999999,0.536349916450737,0.0,5.0,11.816355999999999,7.45307622411502,0.0,69.75,365,197,Refrigerated Grocery
1.75,0.753778361444409,1.0,3.0,16.4725,7.862152290331419,7.9,29.13,12,12,Vitamins
1.013392,0.28347335475692,0.0,5.0,52.72162900000001,15.954764768413698,0.0,266.1,448,201,Vitamins
1.066666,0.8741733835330451,0.0,8.0,30.145703,22.8786134097621,0.0,198.48,135,107,Packaged Grocery
1.081481,0.28705792765716304,1.0,3.0,17.170648,4.38644684290773,12.47,48.6,540,204,Packaged Grocery
1.2203700000000002,0.728120333714989,1.0,9.0,38.490134999999995,22.666923762198895,0.0,266.24,1620,273,Packaged Grocery
1.115452,0.8701204149321,0.0,10.0,35.343481,25.875445875318498,0.0,277.92,563,181,Packaged Grocery
1.259067,1.28132305177306,0.0,50.0,70.185735,70.97701400378341,0.0,2792.5,2509,277,Packaged Grocery
2.083094,1.3049312505338,0.0,6.0,21.824527,13.9611193116413,0.0,67.02,349,200,Body Care
2.258575,1.85872190190051,0.0,12.0,14.702189,12.133300713938198,0.0,79.92,758,235,Vitamins
0.809523,0.40237390808147794,0.0,1.0,18.318095,11.9939779135396,0.0,28.51,21,19,Packaged Tea
2.05691,1.18011284834401,1.0,6.0,13.197439000000001,7.476145270693429,5.71,41.04,246,153,Vitamins
1.8,1.2942491669492702,0.0,8.0,13.118483,8.85855788803835,0.0,52.32,310,169,Vitamins
0.914285,0.322636996457577,0.0,2.0,21.881968,8.28510542538941,0.0,53.02,315,158,Packaged Grocery
1.172991,0.5962512161575471,0.0,5.0,11.173013000000001,5.491548820798861,0.0,42.3,896,254,Body Care
2.748815,1.78577341360019,0.0,12.0,10.756729,6.960666033951019,0.0,46.44,211,142,Vitamins
0.317073,0.471116991321896,0.0,1.0,2.91756,4.36400548836032,0.0,10.67,41,27,Packaged Grocery
0.972477,0.46065001570506797,0.0,3.0,18.094954,22.3062521389994,0.0,100.5,109,60,Packaged Grocery
1.517926,1.32915028118435,0.0,20.0,28.552194,24.8662617461746,0.0,382.8,2315,271,Packaged Grocery
0.6362,0.554318358837076,0.0,3.0,16.180376000000003,14.133884760455802,0.0,76.2,558,228,Refrigerated Grocery
1.06596,0.407406137032909,0.0,10.0,42.307621999999995,16.2404863419544,0.0,394.7,1228,266,Packaged Grocery
0.405956,0.497808961944326,0.0,2.0,8.797742,10.9293490888899,0.0,48.28,638,197,Frozen
1.159559,0.802450670580519,0.0,12.0,62.217826,41.8717572086965,0.0,607.56,727,249,Vitamins
0.9192540000000001,0.38629408324190295,0.0,3.0,25.547204,10.8378868577049,0.0,83.19,322,196,Refrigerated Grocery
2.687888,2.41697776913032,0.0,18.0,11.770760000000001,10.5547198118494,0.0,86.22,644,202,Body Care
1.260606,1.04224940926413,0.0,27.0,24.850128,18.2484212188965,0.0,452.79,2640,284,Packaged Grocery
2.6176470000000003,1.63326603229964,1.0,6.0,11.528528999999999,6.6330203058559,4.79,29.28,34,34,Body Care
0.9163629999999999,0.529653392032895,0.0,6.0,8.803927,5.05892634764376,0.0,60.36,1100,264,Refrigerated Grocery
0.556164,0.62656909786154,0.0,4.0,6.453835,7.2213221908587695,0.0,48.12,730,240,Refrigerated Grocery
1.2065649999999999,0.6856508727745451,0.0,6.0,22.768751,11.3931981666427,0.0,122.22,1249,268,Packaged Grocery
0.73387,0.527440066610153,0.0,2.0,13.193629000000001,9.48892193921844,0.0,39.8,124,79,Packaged Grocery
1.1397329999999999,0.466232879045065,0.0,6.0,27.011634,10.757624808492698,0.0,130.32,1052,264,Frozen
0.053333000000000005,0.226210457696304,0.0,1.0,1.2868,5.459095598792599,0.0,24.97,75,53,Packaged Grocery
1.221818,0.8826575062791021,1.0,8.0,32.179927,22.1796130331722,20.78,211.28,275,150,Packaged Grocery
1.1153110000000002,1.31925463483031,0.0,40.0,12.665619,15.008395482243,0.0,454.8,3148,291,Packaged Grocery
1.0912469999999999,0.392392356328721,0.0,4.0,11.204989999999999,3.7648586782840097,0.0,44.76,537,212,Packaged Grocery
0.9057639999999999,0.7366947980657719,0.0,9.0,12.46082,9.76330269219304,0.0,116.73,902,246,Refrigerated Grocery
2.3727560000000003,2.12484537995072,0.0,48.0,43.34,35.257811686838004,0.0,640.8,1894,274,Vitamins
1.045977,0.503662077029308,0.0,3.0,19.208275,9.84465339568411,0.0,58.11,87,77,Packaged Grocery
2.720129,1.93634503172555,0.0,24.0,6.2750639999999995,4.3288841827179505,0.0,47.04,1540,271,Body Care
0.925816,0.32001887596001,0.0,2.0,51.279198,18.5856947557923,0.0,121.94,1011,268,Refrigerated Grocery
1.927245,4.0443950135421805,0.0,150.0,21.910701,45.9862395049203,0.0,1705.5,10130,293,Packaged Grocery
0.6618029999999999,0.676420520512308,0.0,6.0,12.201445,12.0848808196458,0.0,77.2,1508,260,Packaged Grocery
0.8210729999999999,0.926220558560501,0.0,15.0,22.509992999999998,21.5232937736614,0.0,246.16,1509,285,Packaged Grocery
1.5964909999999999,1.11631314386466,0.0,6.0,9.144122,6.33999420661551,0.0,31.68,228,138,Body Care
0.893617,0.750655563611062,0.0,15.0,17.595236,14.559171170494402,0.0,282.9,1692,279,Refrigerated Grocery
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Packaged Grocery
3.72689,1.6138220209928997,0.0,9.0,11.363697,4.84063511290414,0.0,27.99,238,156,Packaged Grocery
1.021126,0.22180145294163503,0.0,2.0,19.876901,4.37841436098181,0.0,39.7,142,109,Packaged Grocery
0.8185180000000001,0.4567031012639579,0.0,2.0,14.323296,9.02368955078287,0.0,38.54,270,157,Refrigerated Grocery
1.036723,1.24976051288317,0.0,30.0,25.732867000000002,27.281385625865198,0.0,450.3,1416,253,Packaged Grocery
0.972555,0.40094581465037604,-1.0,3.0,43.787512,17.6932061385122,-49.93,150.81,583,230,Meat
1.013483,0.13355078937030399,1.0,3.0,65.370359,8.76198516916507,56.32,193.71,445,207,Packaged Grocery
3.4784339999999996,1.4566525721429802,0.0,12.0,17.20972,7.18871870227661,0.0,59.76,1252,267,Packaged Grocery
1.14721,0.5736847174031011,0.0,10.0,17.749012,8.6163578972392,0.0,162.3,2330,279,Refrigerated Grocery
1.470178,1.06746505259346,0.0,20.0,20.496891,14.7195400025804,0.0,289.8,3018,290,Refrigerated Grocery
1.0,0.0,1.0,1.0,25.752857000000002,0.561788744463941,25.43,27.14,14,13,Packaged Grocery
1.122844,0.523447712497278,0.0,8.0,40.010872,18.599624034693,0.0,300.16,928,249,Packaged Grocery
2.315301,1.7976931021501399,0.0,12.0,21.620092,16.4582585532125,0.0,118.32,647,220,Body Care
2.372023,1.88671476603822,0.0,12.0,20.677321,16.4860801518732,0.0,113.04,336,158,Body Care
1.0870959999999998,0.925455170258314,0.0,10.0,19.394064,23.1822626704146,0.0,220.88,310,165,Packaged Grocery
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,16,Frozen
0.545454,0.971175482691886,0.0,3.0,20.773332999999997,37.0394113299154,0.0,115.32,33,31,Frozen
1.060828,0.388004750925684,0.0,5.0,34.196937,12.4506983734722,0.0,159.85,1907,276,Packaged Grocery
2.507352,2.23852984019704,0.0,24.0,14.861654000000001,12.128919232753901,0.0,108.0,272,156,Body Care
1.31761,1.1237190553809,0.0,12.0,21.587531,16.450567250797903,0.0,178.2,636,221,Packaged Grocery
1.831229,2.74175359251447,0.0,70.0,25.490115,37.0191170062581,0.0,993.3,3644,283,Packaged Grocery
1.05,0.744600819061351,0.0,5.0,27.3605,18.6680847193441,0.0,125.3,80,69,Frozen
0.883863,0.511755316410073,0.0,4.0,12.79566,7.342187972741881,0.0,61.12,818,240,Refrigerated Grocery
0.8791200000000001,0.554480033407973,0.0,3.0,11.257692,8.38942894056073,0.0,39.3,91,68,Packaged Grocery
0.9742639999999999,0.332337657210566,0.0,4.0,16.947051000000002,5.84093439033247,0.0,67.8,1360,281,Refrigerated Grocery
0.370786,0.617668707426208,0.0,3.0,12.610617,22.529713466475396,0.0,123.93,178,117,Packaged Grocery
2.28347,1.4434356618127,0.0,18.0,7.696282000000001,4.70178922061569,0.0,53.28,1337,267,Body Care
0.965361,0.301337674456374,0.0,4.0,15.877259,4.986639224600901,0.0,60.48,664,257,Packaged Grocery
1.881215,1.14089465938111,0.0,12.0,11.383784,6.63554929501085,0.0,67.08,362,197,Vitamins
2.462222,2.04507000102244,0.0,12.0,9.004022,6.7687543010456395,0.0,42.96,450,190,Body Care
2.393939,1.80650890920775,0.0,12.0,10.334469,7.568342797054799,0.0,45.24,132,104,Vitamins
1.020408,0.7799792019009559,0.0,12.0,14.668091,11.4250182142905,0.0,178.08,980,262,Packaged Grocery
