UniversalProductCode	AvgUnitsShipped	StdUnitsShipped	MinUnitsShipped	MaxUnitsShipped	AvgNetAmount	StdNetAmount	MinNetAmount	MaxNetAmount	NumberOfTransactions	NumberOfTransactionDays	GLCategory
002250613305	1.547052	0.958566638435303	1.000000	5.000000	38.289658	11.9850038970974	0.000000	125.790000	967	265	Inventory - Packaged Grocery
002392320021	1.034482	0.18299220502486	1.000000	2.000000	12.516896	2.43995916309268	0.000000	25.000000	174	126	Inventory - Packaged Grocery
089824800163	1.111618	0.685728924328512	0.000000	6.000000	15.818172	9.72074774369791	0.000000	85.320000	1532	280	Inventory - Refrigerated Grocery
086865700003	1.047543	0.922878255183899	0.000000	15.000000	19.270412	14.8125337046227	0.000000	236.850000	631	242	Inventory - Packaged Grocery
007468214001	0.716417	0.867004074459227	0.000000	5.000000	19.065223	22.2184707052358	0.000000	125.600000	67	57	Inventory - Packaged Grocery
008131230020	1.059269	0.434325875704802	0.000000	8.000000	19.626345	7.69818401950997	0.000000	129.200000	2244	283	Inventory - Refrigerated Grocery
007852200082	2.935714	2.46474629653222	1.000000	12.000000	14.808571	12.5104194025602	0.000000	60.600000	140	112	Inventory - Body Care
030807825290	1.801801	1.31692649048996	0.000000	8.000000	7.058918	5.14827790060059	0.000000	31.120000	222	150	Inventory - Body Care
003367406793	2.200000	0.788810637746616	1.000000	3.000000	18.522000	6.30287377136634	8.420000	24.750000	10	9	Inventory - Vitamins
083373500014	1.015957	0.12542207942938	1.000000	2.000000	33.685425	5.30893091127897	28.570000	73.620000	564	222	Inventory - Frozen
007187912491	0.983200	0.215917087986234	0.000000	4.000000	27.282201	5.11890888349797	0.000000	64.280000	1131	269	Inventory - Packaged Grocery
085371500305	0.885245	0.494975656713142	0.000000	3.000000	13.360491	6.92312142002155	0.000000	40.050000	183	125	Inventory - Packaged Grocery
085331100389	0.930656	0.634997800236471	0.000000	5.000000	20.909653	14.3914534347834	0.000000	115.550000	2192	289	Inventory - Refrigerated Grocery
003098500375	1.037037	1.12596903501218	0.000000	4.000000	13.608518	15.9920409780576	0.000000	60.960000	27	24	Inventory - Body Care
009396600454	1.019455	0.210689737275735	0.000000	3.000000	22.062305	4.57760483446577	0.000000	66.030000	2056	283	Inventory - Refrigerated Grocery
000051860006	2.406250	2.16808783002665	0.000000	12.000000	10.567187	9.36920151325436	0.000000	51.840000	32	30	Inventory - Body Care
073291313712	0.988269	0.15294250341113	0.000000	2.000000	66.008181	11.0306977104174	0.000000	138.920000	341	196	Inventory - Packaged Grocery
089806200166	2.515625	2.23425153491272	0.000000	12.000000	20.179062	18.0581055780203	0.000000	93.960000	128	82	Inventory - Body Care
073621107533	1.033126	0.636819735979435	0.000000	6.000000	17.233374	10.5554385304873	0.000000	82.320000	483	228	Inventory - Refrigerated Grocery
004256360379	1.143399	0.86345598789769	0.000000	20.000000	32.755773	24.4964482969519	0.000000	532.000000	1318	275	Inventory - Packaged Grocery
081989801100	1.257071	0.946142217201061	0.000000	18.000000	20.075628	15.1916927568584	0.000000	311.940000	2404	285	Inventory - Packaged Grocery
007835557005	1.192977	0.812629102243957	0.000000	15.000000	20.424751	13.9163422220286	0.000000	256.650000	3275	291	Inventory - Refrigerated Grocery
007695020455	1.054307	0.342067953461447	0.000000	6.000000	16.770205	5.71924939487268	0.000000	99.480000	1068	250	Inventory - Packaged Tea
009830800282	1.143919	0.465741206484758	0.000000	6.000000	25.858118	10.2762708395765	0.000000	113.580000	2286	287	Inventory - Packaged Grocery
008983618608	3.206165	1.64081280852277	0.000000	12.000000	10.645674	5.39552231208354	0.000000	39.600000	1038	268	Inventory - Packaged Grocery
002190850703	0.732745	0.885636830570983	0.000000	10.000000	10.660954	13.3928191404501	0.000000	156.300000	681	212	Inventory - Packaged Grocery
085682000060	1.127591	0.472557894887564	0.000000	6.000000	16.292153	6.59244065511525	0.000000	81.540000	627	234	Inventory - Packaged Grocery
002354730021	1.031347	0.207296421866381	0.000000	3.000000	18.951034	4.30855028072923	0.000000	57.510000	638	239	Inventory - Packaged Grocery
007195621018	0.333333	0.5	0.000000	1.000000	15.588888	23.3833634473553	0.000000	46.810000	9	6	Inventory - Packaged Grocery
085371500306	1.045454	0.290203054160718	1.000000	4.000000	15.733434	3.58620273748539	11.720000	46.720000	198	134	Inventory - Packaged Grocery
079921043401	1.031952	0.195134168530504	1.000000	4.000000	32.732650	6.64458893828508	0.000000	128.040000	845	244	Inventory - Packaged Grocery
616973011938	1.069767	0.457495710997814	-1.000000	2.000000	74.753255	32.8159589312251	-72.260000	144.520000	43	37	Inventory - Meat
063174001013	1.168956	1.10159219931017	0.000000	27.000000	12.534244	10.1268713171769	0.000000	238.950000	728	230	Inventory - Body Care
069899780616	1.026845	0.199089025926543	0.000000	3.000000	21.901633	4.52988534383794	0.000000	64.530000	447	201	Inventory - Packaged Grocery
071623718348	1.977777	1.1963749961083	0.000000	6.000000	6.358000	3.61310594163173	0.000000	13.680000	45	40	Inventory - Body Care
002250642175	1.713835	3.52571907423279	0.000000	60.000000	81.517782	161.359904602096	0.000000	2598.600000	2855	275	Inventory - Packaged Grocery
085331100304	1.126339	0.530235838660325	0.000000	8.000000	24.858681	11.7318139080346	0.000000	184.880000	2707	281	Inventory - Refrigerated Grocery
072802802318	1.564042	1.23824339262715	1.000000	14.000000	30.086333	22.9713586158995	14.150000	198.100000	851	262	Inventory - Packaged Grocery
081355100213	1.321412	1.10171956003798	0.000000	16.000000	10.246498	7.68672548846982	0.000000	107.840000	2265	280	Inventory - Packaged Grocery
008425324626	1.772222	2.1658356807827	0.000000	15.000000	27.916888	30.9813132052298	0.000000	219.150000	180	98	Inventory - Packaged Grocery
002433551303	1.147816	0.430093894457687	1.000000	4.000000	16.847406	6.33561004060953	0.000000	58.720000	1901	277	Inventory - Packaged Grocery
